datayear,oshpd_id2,county_name,dba_address1,dba_city,dba_zip_code,license_category_desc,er_service_level_desc,teaching_hospital_desc,licensed_bed_size,mssa_designation,sex_male,sex_female,sex_unk,age_01_09,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_,age_under_1,age_unknown,asian_pacific_island,black,hispanic,native_american_eski,other_race,unknown_race,white,acute_care,against_medical_advice,died,hospice_care,home_health_service,residential_care,routine,psychiatric_care,sn_ic_care,medi_cal,medicare,other_payer,private_coverage,selfpay,ed_visit,all_other,english,spanish
2005,106050932,Calaveras,768 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,General Acute Care,Basic,0.0,1-49,,4443.0,4795.0,1.0,864.0,1428.0,1173.0,1153.0,1337.0,1114.0,748.0,675.0,592.0,156.0,0.0,41.0,107.0,457.0,25.0,75.0,144.0,8391.0,198.0,208.0,24.0,,1.0,1.0,8694.0,52.0,5.0,1763.0,1647.0,1681.0,2920.0,,9240.0,,,
2005,106060870,Colusa,199 EAST WEBSTER STREET,COLUSA,95932,General Acute Care,Standby,0.0,1-49,,3289.0,3257.0,0.0,989.0,882.0,958.0,792.0,755.0,646.0,489.0,427.0,347.0,261.0,0.0,86.0,61.0,2471.0,99.0,58.0,2.0,3769.0,200.0,28.0,8.0,,9.0,,6196.0,,63.0,1937.0,1227.0,769.0,1769.0,,6546.0,,,
2005,106070904,Contra Costa,2000 VALE ROAD,SAN PABLO,94806,General Acute Care,Basic,0.0,200-299,,17270.0,22934.0,1.0,4657.0,4373.0,6848.0,5852.0,6315.0,4670.0,2521.0,1831.0,1834.0,1304.0,0.0,2578.0,16015.0,10381.0,76.0,823.0,174.0,10158.0,424.0,425.0,97.0,3.0,10.0,1.0,38992.0,36.0,121.0,6735.0,3387.0,6487.0,15898.0,,40205.0,,,
2005,106070924,Contra Costa,2500 ALHAMBRA AVENUE,MARTINEZ,94553,General Acute Care,Basic,0.0,100-149,,17321.0,19510.0,0.0,3510.0,3297.0,7908.0,5884.0,7059.0,4639.0,1852.0,790.0,416.0,1476.0,0.0,1789.0,5087.0,11863.0,198.0,1345.0,69.0,16480.0,116.0,315.0,19.0,,3.0,1.0,35752.0,521.0,87.0,12580.0,2312.0,10058.0,1600.0,,36831.0,,,
2005,106070934,Contra Costa,3901 LONE TREE WAY,ANTIOCH,94509,General Acute Care,Basic,0.0,100-149,,17454.0,22594.0,5.0,6611.0,5343.0,6790.0,5750.0,5868.0,3351.0,1770.0,1504.0,1403.0,1663.0,0.0,908.0,8029.0,9664.0,14662.0,1448.0,109.0,5233.0,1723.0,309.0,67.0,,,,37861.0,31.0,51.0,14028.0,5016.0,4904.0,14227.0,,40053.0,,,
2005,106070988,Contra Costa,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,94598,General Acute Care,Basic,0.0,300-499,,16416.0,20043.0,0.0,4701.0,4198.0,4840.0,5028.0,5260.0,3783.0,2247.0,2264.0,3281.0,857.0,0.0,1426.0,1576.0,1697.0,14.0,2657.0,1163.0,27926.0,165.0,125.0,46.0,6.0,,2.0,35783.0,94.0,233.0,1492.0,6534.0,2338.0,23427.0,,36459.0,,,
2005,106070990,Contra Costa,1425 SOUTH MAIN STREET,WALNUT CREEK,94596,General Acute Care,Basic,0.0,200-299,,14982.0,19851.0,33.0,2374.0,2781.0,3996.0,4151.0,5073.0,4649.0,3503.0,3714.0,3910.0,715.0,0.0,1297.0,1172.0,1997.0,57.0,709.0,14902.0,14732.0,435.0,440.0,73.0,5.0,18.0,2.0,32513.0,17.0,309.0,349.0,8634.0,617.0,24217.0,,34866.0,,,
2005,106071018,Contra Costa,2540 EAST STREET,CONCORD,94520,General Acute Care,Basic,0.0,200-299,,15905.0,20603.0,0.0,3669.0,3841.0,5575.0,5320.0,6300.0,4247.0,2278.0,2193.0,2353.0,732.0,0.0,662.0,4217.0,5937.0,35.0,4790.0,375.0,20492.0,424.0,141.0,86.0,2.0,2.0,,35567.0,247.0,15.0,8428.0,7533.0,1682.0,13824.0,,36508.0,,,
2005,106074017,Contra Costa,6001 NORRIS CANYON ROAD,SAN RAMON,94583,General Acute Care,Basic,0.0,100-149,,7210.0,8160.0,0.0,1986.0,1997.0,1829.0,2307.0,2608.0,1918.0,1029.0,604.0,844.0,248.0,0.0,733.0,423.0,711.0,47.0,441.0,75.0,12940.0,113.0,154.0,38.0,,7.0,,15022.0,3.0,10.0,237.0,1077.0,1397.0,11315.0,,15370.0,,,
2005,106074093,Contra Costa,901 NEVIN,RICHMOND,94804,General Acute Care,Basic,0.0,50-99,,12247.0,15171.0,75.0,2718.0,2935.0,4269.0,3698.0,4844.0,3972.0,2018.0,1306.0,1214.0,515.0,4.0,602.0,4549.0,1580.0,56.0,471.0,17377.0,2858.0,1140.0,548.0,45.0,,,,25283.0,,16.0,3355.0,2927.0,1032.0,13647.0,,27493.0,,,
2005,106084001,Del Norte,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,General Acute Care,Basic,0.0,50-99,,8130.0,9767.0,0.0,1658.0,1865.0,2778.0,2378.0,2897.0,1967.0,1514.0,1268.0,1181.0,389.0,2.0,144.0,113.0,919.0,560.0,100.0,16.0,16045.0,285.0,106.0,36.0,,6.0,75.0,17354.0,,3.0,7455.0,4277.0,764.0,3783.0,,17897.0,,,
2005,106090793,El Dorado,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,General Acute Care,Basic,0.0,50-99,,8474.0,8480.0,0.0,1728.0,2311.0,3440.0,2459.0,2852.0,1871.0,959.0,576.0,354.0,404.0,0.0,288.0,219.0,614.0,45.0,2094.0,70.0,13624.0,2.0,415.0,14.0,,,37.0,16219.0,,,4504.0,1647.0,901.0,7185.0,,16954.0,,,
2005,106090933,El Dorado,MARSHALL WAY,PLACERVILLE,95667,General Acute Care,Basic,0.0,50-99,,9830.0,11746.0,1.0,2237.0,2868.0,3205.0,2743.0,3217.0,2426.0,1463.0,1281.0,1688.0,449.0,0.0,80.0,110.0,1482.0,85.0,97.0,73.0,19650.0,570.0,583.0,49.0,49.0,10.0,6.0,19953.0,53.0,100.0,7419.0,4275.0,896.0,7889.0,,21577.0,,,
2005,106100005,Fresno,2755 HERNDON AVENUE,CLOVIS,93612,General Acute Care,Basic,0.0,100-149,,9254.0,12841.0,0.0,2013.0,3058.0,4321.0,3654.0,3069.0,2279.0,1263.0,988.0,1081.0,369.0,0.0,774.0,714.0,5675.0,286.0,,174.0,14472.0,208.0,,43.0,,,,21727.0,22.0,,5425.0,2483.0,1506.0,10007.0,,22095.0,,,
2005,106100697,Fresno,1191 PHELPS AVENUE,COALINGA,93210,General Acute Care,Standby,0.0,1-49,,3670.0,3445.0,0.0,1264.0,977.0,1183.0,986.0,1031.0,670.0,320.0,213.0,179.0,292.0,0.0,43.0,211.0,4395.0,4.0,17.0,24.0,2421.0,541.0,146.0,9.0,,1.0,,6103.0,,19.0,2702.0,654.0,938.0,1678.0,,7115.0,,,
2005,106100717,Fresno,2823 FRESNO AND R STREETS,FRESNO,93721,General Acute Care,Basic,0.0,300-499,,16410.0,24347.0,0.0,4747.0,5468.0,8442.0,6244.0,5704.0,3602.0,2023.0,1578.0,1537.0,1412.0,0.0,2013.0,6531.0,22379.0,416.0,,245.0,9173.0,575.0,,114.0,,,,39581.0,69.0,,21852.0,5342.0,1645.0,4601.0,,40757.0,,,
2005,106100745,Fresno,1200 SMITH STREET,KINGSBURG,93631,General Acute Care,Standby,0.0,1-49,,2421.0,2746.0,4.0,1468.0,865.0,765.0,553.0,558.0,256.0,145.0,100.0,95.0,366.0,0.0,7.0,,3883.0,,131.0,5.0,1145.0,,,1.0,,,,1.0,,,,,5170.0,,,5171.0,,,
2005,106100793,Fresno,1141 ROSE AVENUE,SELMA,93662,General Acute Care,Standby,0.0,50-99,,8423.0,9837.0,1.0,4150.0,2789.0,2748.0,2274.0,1761.0,1185.0,850.0,626.0,607.0,1271.0,0.0,82.0,116.0,14058.0,83.0,525.0,137.0,3260.0,,651.0,15.0,,,1.0,17581.0,,,9618.0,1871.0,490.0,3679.0,,18261.0,,,
2005,106100797,Fresno,372 WEST CYPRESS AVENUE,REEDLEY,93654,General Acute Care,Standby,0.0,1-49,,7895.0,9141.0,0.0,3695.0,2580.0,2720.0,1948.0,1640.0,1042.0,775.0,733.0,772.0,1131.0,0.0,149.0,35.0,3666.0,7.0,144.0,70.0,12965.0,515.0,791.0,40.0,,1.0,,15582.0,,35.0,7877.0,2121.0,227.0,3085.0,,17036.0,,,
2005,106100822,Fresno,445 SOUTH CEDAR AVENUE,FRESNO,93702,General Acute Care,Comprehensive,1.0,200-299,,22383.0,16841.0,2.0,1930.0,4100.0,8922.0,7677.0,8599.0,4929.0,1839.0,583.0,297.0,350.0,0.0,1004.0,5373.0,20756.0,479.0,,109.0,11505.0,327.0,,146.0,,,,33626.0,3260.0,,13299.0,2604.0,9472.0,2207.0,,39226.0,,,
2005,106100899,Fresno,1303 EAST HERNDON AVENUE,FRESNO,93710,General Acute Care,Basic,0.0,300-499,,17661.0,26932.0,0.0,3162.0,4579.0,8744.0,6551.0,6219.0,4915.0,3256.0,3057.0,3459.0,651.0,0.0,1344.0,3575.0,12574.0,86.0,639.0,465.0,25910.0,319.0,322.0,130.0,,,,43454.0,,299.0,13994.0,9706.0,1883.0,14488.0,,44593.0,,,
2005,106104062,Fresno,7300 NORTH FRESNO STREET,FRESNO,93720,General Acute Care,Basic,0.0,100-149,,9388.0,11855.0,11.0,1695.0,2268.0,2443.0,2331.0,2854.0,2543.0,2220.0,2595.0,1978.0,327.0,0.0,348.0,692.0,2503.0,29.0,221.0,10089.0,7372.0,171.0,144.0,31.0,,,,20576.0,,131.0,425.0,5319.0,1057.0,13206.0,,21254.0,,,
2005,106110889,Glenn,1133 WEST SYCAMORE STREET,WILLOWS,95988,General Acute Care,Standby,0.0,1-49,,2372.0,2589.0,0.0,552.0,670.0,773.0,732.0,729.0,504.0,350.0,236.0,271.0,144.0,0.0,101.0,91.0,838.0,92.0,30.0,4.0,3805.0,256.0,61.0,8.0,,1.0,,4297.0,59.0,32.0,1685.0,907.0,229.0,1149.0,,4961.0,,,
2005,106121002,Humboldt,3800 JANES ROAD,ARCATA,95521,General Acute Care,Basic,0.0,50-99,,8151.0,8571.0,0.0,1401.0,2089.0,3853.0,2607.0,2454.0,1805.0,949.0,654.0,622.0,288.0,0.0,53.0,204.0,351.0,766.0,1.0,,15347.0,200.0,698.0,23.0,,1.0,,15675.0,,1.0,4642.0,3173.0,1429.0,4345.0,,16722.0,,,
2005,106121031,Humboldt,733 CEDAR STREET,GARBERVILLE,95542,General Acute Care,Standby,0.0,1-49,,1307.0,1111.0,0.0,222.0,271.0,423.0,295.0,396.0,401.0,156.0,126.0,96.0,31.0,1.0,22.0,33.0,71.0,73.0,3.0,59.0,2157.0,,49.0,7.0,,,,2201.0,,5.0,563.0,533.0,202.0,404.0,,2418.0,,,
2005,106121051,Humboldt,3300 RENNER DRIVE,FORTUNA,95540,General Acute Care,Basic,0.0,1-49,,5301.0,6360.0,0.0,1224.0,1515.0,1904.0,1581.0,1758.0,1417.0,632.0,570.0,769.0,291.0,0.0,37.0,62.0,674.0,172.0,143.0,75.0,10498.0,200.0,77.0,20.0,,,,11257.0,70.0,33.0,3838.0,2425.0,1069.0,2881.0,,11661.0,,,
2005,106121080,Humboldt,2700 DOLBEER STREET,EUREKA,95501,General Acute Care,Basic,0.0,100-149,,9379.0,10621.0,0.0,1543.0,2096.0,3615.0,2921.0,3456.0,2280.0,1434.0,1113.0,1104.0,438.0,0.0,294.0,512.0,712.0,642.0,445.0,301.0,17094.0,52.0,88.0,54.0,,1.0,,19270.0,323.0,187.0,6491.0,4493.0,2203.0,4240.0,,20000.0,,,
2005,106130699,Imperial,1415 ROSS AVENUE,EL CENTRO,92243,General Acute Care,Basic,0.0,150-199,,17312.0,18457.0,1.0,5651.0,4968.0,4859.0,4379.0,4237.0,3361.0,2425.0,2601.0,1702.0,1587.0,0.0,144.0,873.0,28350.0,11.0,249.0,80.0,6063.0,380.0,1924.0,80.0,,3.0,,32851.0,33.0,14.0,14765.0,6316.0,2252.0,8606.0,,35770.0,,,
2005,106130760,Imperial,207 WEST LEGION ROAD,BRAWLEY,92227,General Acute Care,Basic,0.0,100-149,,15301.0,18213.0,0.0,5708.0,5022.0,5194.0,4629.0,4331.0,3048.0,1633.0,1459.0,878.0,1612.0,0.0,86.0,751.0,25089.0,18.0,128.0,150.0,7292.0,549.0,268.0,34.0,,,,31997.0,,36.0,15096.0,4201.0,2364.0,8901.0,,33514.0,,,
2005,106141273,Inyo,150 PIONEER LANE,BISHOP,93514,General Acute Care,Basic,0.0,1-49,,3295.0,3316.0,0.0,670.0,860.0,817.0,681.0,927.0,824.0,528.0,590.0,562.0,152.0,0.0,34.0,27.0,789.0,626.0,21.0,84.0,5030.0,159.0,20.0,20.0,,,,6379.0,,6.0,1396.0,1617.0,297.0,2379.0,,6611.0,,,
2005,106141338,Inyo,501 EAST LOCUST STREET,LONE PINE,93545,General Acute Care,Standby,0.0,1-49,,821.0,677.0,1.0,114.0,179.0,183.0,142.0,244.0,206.0,182.0,120.0,99.0,29.0,1.0,10.0,7.0,102.0,88.0,18.0,348.0,926.0,29.0,11.0,11.0,,,170.0,1274.0,3.0,,370.0,321.0,161.0,442.0,,1499.0,,,
2005,106150706,Kern,1401 GARCES HIGHWAY,DELANO,93215,General Acute Care,Basic,0.0,100-149,,8120.0,8448.0,0.0,4081.0,2394.0,2596.0,1880.0,1666.0,1040.0,595.0,517.0,390.0,1409.0,0.0,683.0,325.0,12344.0,18.0,1651.0,271.0,1276.0,262.0,61.0,58.0,,143.0,141.0,15843.0,,60.0,8952.0,1393.0,940.0,2422.0,,16568.0,,,
2005,106150722,Kern,420 - 34TH STREET,BAKERSFIELD,93301,General Acute Care,Basic,0.0,200-299,,8873.0,11630.0,0.0,4154.0,3209.0,3915.0,2682.0,2374.0,1753.0,698.0,72.0,33.0,1613.0,0.0,327.0,2302.0,8491.0,41.0,701.0,23.0,8618.0,268.0,910.0,27.0,,,10.0,19269.0,15.0,3.0,9657.0,49.0,537.0,7095.0,,20503.0,,,
2005,106150736,Kern,1830 FLOWER STREET,BAKERSFIELD,93305,General Acute Care,Basic,1.0,150-199,,20927.0,18379.0,0.0,4503.0,5388.0,8483.0,6416.0,6816.0,3807.0,1338.0,437.0,194.0,1924.0,0.0,327.0,4452.0,7048.0,138.0,13676.0,352.0,13313.0,229.0,7214.0,163.0,40.0,,,31574.0,,,16255.0,1885.0,4398.0,3834.0,,39306.0,,,
2005,106150737,Kern,6412 LAUREL AVENUE,LAKE ISABELLA,93240,General Acute Care,Standby,0.0,1-49,,2654.0,2903.0,1.0,470.0,662.0,451.0,480.0,770.0,689.0,650.0,675.0,643.0,68.0,0.0,54.0,30.0,203.0,25.0,7.0,434.0,4805.0,1016.0,147.0,23.0,,,,3884.0,11.0,26.0,1557.0,1879.0,277.0,1267.0,,5558.0,,,
2005,106150761,Kern,2215 TRUXTUN AVENUE,BAKERSFIELD,93301,General Acute Care,Basic,0.0,100-149,,14588.0,18288.0,0.0,4946.0,4865.0,6860.0,5618.0,4799.0,3039.0,1091.0,184.0,76.0,1398.0,0.0,629.0,3446.0,10451.0,38.0,1806.0,145.0,16361.0,563.0,453.0,76.0,,2.0,3.0,31766.0,8.0,4.0,9802.0,172.0,898.0,17267.0,,32876.0,,,
2005,106150782,Kern,1081 NORTH CHINA LAKE BLVD.,RIDGECREST,93555,General Acute Care,Basic,0.0,50-99,,7035.0,8413.0,0.0,2046.0,2068.0,2670.0,2016.0,2198.0,1564.0,999.0,841.0,585.0,459.0,2.0,264.0,840.0,1725.0,12.0,167.0,96.0,12344.0,85.0,16.0,22.0,,,,15322.0,1.0,1.0,4751.0,2398.0,2746.0,3875.0,,15448.0,,,
2005,106150788,Kern,2615 EYE STREET,BAKERSFIELD,93301,General Acute Care,Basic,0.0,150-199,,12659.0,16804.0,3.0,5242.0,3939.0,5064.0,3913.0,3820.0,2337.0,1321.0,1043.0,819.0,1968.0,0.0,122.0,4298.0,10396.0,28.0,3222.0,1280.0,10120.0,217.0,2319.0,55.0,,,1.0,26636.0,,147.0,8430.0,3776.0,802.0,11217.0,,29466.0,,,
2005,106150808,Kern,115 WEST E STREET,TEHACHAPI,93561,General Acute Care,Standby,0.0,1-49,,4644.0,5122.0,0.0,1428.0,1396.0,1299.0,1189.0,1408.0,1019.0,696.0,596.0,431.0,304.0,0.0,49.0,325.0,1523.0,30.0,,806.0,7033.0,154.0,10.0,20.0,1.0,,2.0,9214.0,,3.0,2760.0,2108.0,988.0,1965.0,,9766.0,,,
2005,106154101,Kern,3001 SILLECT AVENUE,BAKERSFIELD,93308,General Acute Care,Basic,0.0,1-49,,2593.0,3284.0,0.0,251.0,382.0,559.0,738.0,899.0,838.0,684.0,779.0,705.0,41.0,1.0,25.0,397.0,1082.0,6.0,87.0,34.0,4246.0,72.0,148.0,45.0,4.0,,,5562.0,6.0,38.0,1388.0,2199.0,86.0,1728.0,,5877.0,,,
2005,106160702,Kings,1310 HANNA AVENUE,CORCORAN,93212,General Acute Care,Standby,0.0,1-49,,2642.0,3329.0,0.0,1239.0,861.0,970.0,841.0,719.0,528.0,241.0,187.0,100.0,285.0,0.0,7.0,136.0,1732.0,15.0,49.0,3571.0,461.0,155.0,58.0,7.0,,,,5733.0,,,2663.0,704.0,518.0,976.0,,5971.0,,,
2005,106160725,Kings,450 GREENFIELD AVENUE,HANFORD,93230,General Acute Care,Basic,0.0,50-99,,10418.0,12218.0,2.0,3249.0,3212.0,3610.0,3036.0,2986.0,2174.0,1268.0,1283.0,1030.0,786.0,4.0,337.0,1443.0,9456.0,190.0,593.0,301.0,10318.0,548.0,418.0,51.0,,2.0,,21297.0,,102.0,7205.0,3674.0,2191.0,6978.0,,22638.0,,,
2005,106160787,Kings,1025 NORTH DOUTY STREET,HANFORD,93230,General Acute Care,Standby,0.0,1-49,,6771.0,9119.0,0.0,3236.0,2143.0,3127.0,2168.0,1961.0,1070.0,535.0,327.0,208.0,1115.0,0.0,174.0,1395.0,7725.0,81.0,384.0,229.0,5902.0,1.0,348.0,14.0,,1.0,7.0,15191.0,31.0,,7858.0,1312.0,1268.0,3191.0,,15890.0,,,
2005,106171049,Lake,15630 18TH AVE - HWY 53,CLEARLAKE,95422,General Acute Care,Basic,0.0,1-49,,6246.0,7183.0,0.0,1248.0,1609.0,1929.0,1615.0,2127.0,1669.0,1157.0,945.0,857.0,273.0,0.0,20.0,473.0,3795.0,82.0,501.0,66.0,8492.0,986.0,157.0,47.0,,1.0,,12131.0,45.0,7.0,5133.0,3382.0,384.0,2572.0,,13429.0,,,
2005,106171395,Lake,5176 HILL ROAD EAST,LAKEPORT,95453,General Acute Care,Basic,0.0,50-99,,7541.0,9107.0,0.0,1820.0,2086.0,2334.0,2094.0,2541.0,2283.0,1290.0,917.0,865.0,418.0,0.0,41.0,251.0,1666.0,538.0,44.0,14.0,14094.0,166.0,64.0,25.0,,,,16237.0,35.0,51.0,5839.0,3443.0,1015.0,4186.0,,16648.0,,,
2005,106184008,Lassen,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,General Acute Care,Basic,0.0,1-49,,4457.0,5160.0,0.0,1091.0,1353.0,1328.0,1546.0,1443.0,1075.0,729.0,434.0,381.0,237.0,0.0,30.0,160.0,533.0,329.0,26.0,,8539.0,315.0,48.0,13.0,,,4.0,9059.0,42.0,52.0,2972.0,1634.0,1206.0,3092.0,,9617.0,,,
